tran_dt,tran_tmng,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-14,6,135,2000000000630099,161,2000000000842310,335763.0,7,4,,sdv-pii-n917r,165-2000000001305030
2023-03-05,15,135,2000000000104679,165,2000000000474970,12265.0,4,0,,sdv-pii-7qs7t,162-2000000001667128
2023-03-09,9,135,2000000000263066,147,2000000002067145,1893381.0,7,0,,sdv-pii-ui35n,160-2000000000634921
2023-03-21,18,158,2000000000154039,153,2000000000714144,23649.0,2,0,,sdv-pii-udzef,165-2000000001532677
2023-03-23,9,153,2000000001728806,165,2000000001111359,1637367.0,4,0,SP,sdv-pii-ujf0z,133-2000000000613886
2023-03-01,0,165,2000000001141672,165,2000000000014132,405376.0,7,0,,sdv-pii-y6tdc,165-2000000001932282
2023-03-14,6,134,2000000000609068,161,2000000000536848,301972.0,7,4,,sdv-pii-kosoh,160-2000000001567653
2023-03-21,6,134,2000000002083512,136,2000000001654066,871542.0,7,0,,sdv-pii-fdx31,159-2000000001690318
2023-03-24,21,135,2000000001961600,160,2000000001872546,2193319.0,4,0,,sdv-pii-k6te2,161-2000000000084003
2023-03-15,6,136,2000000001817658,161,2000000001797193,88006.0,7,0,,sdv-pii-bxq8v,165-2000000000580871
2023-03-08,12,149,2000000002037369,165,2000000000411420,1945099.0,4,0,,sdv-pii-aiu01,159-2000000001429869
2023-03-25,18,135,2000000001104836,165,2000000001911766,8437.0,5,0,,sdv-pii-qw2j3,159-2000000000736969
2023-03-05,15,148,2000000000173389,138,2000000001901091,1.0,4,0,,sdv-pii-wuvf1,133-2000000001588291
2023-03-22,6,148,2000000000064853,165,2000000000867211,1729873.0,4,0,,sdv-pii-mzn8p,134-2000000000760278
2023-03-13,9,149,2000000000072868,135,2000000000089793,260856.0,4,0,01,sdv-pii-yg5bs,135-2000000002041922
2023-03-14,18,153,2000000001380859,166,2000000002054065,7549139.0,4,0,01,sdv-pii-qcpz2,165-2000000000796558
2023-03-07,18,135,2000000001484365,160,2000000001780390,84482.0,7,0,,sdv-pii-pyb5o,133-2000000002058513
2023-03-06,15,165,2000000000705791,136,2000000001864920,93284.0,2,0,,sdv-pii-ah55j,135-2000000000528696
2023-03-13,18,159,2000000001909438,160,2000000001317580,3935790.0,2,0,,sdv-pii-1ldi9,161-2000000000081969
2023-03-02,9,159,2000000001069900,165,2000000001010126,81812.0,5,0,02,sdv-pii-e30i6,166-2000000001144609
2023-03-15,3,136,2000000001217806,160,2000000000308226,77048.0,7,3,SP,sdv-pii-k4fbs,160-2000000000634921
2023-03-08,12,149,2000000002094235,160,2000000001662699,2031849.0,4,0,02,sdv-pii-bh5qn,165-2000000001189122
2023-03-13,12,148,2000000001207014,135,2000000000217394,1808439.0,4,0,01,sdv-pii-486qz,147-2000000000250101
2023-03-08,9,154,2000000002034512,135,2000000000463542,964630.0,7,1,,sdv-pii-ffqhv,165-2000000000982584
2023-03-16,12,148,2000000000281548,136,2000000001944649,1788416.0,6,0,,sdv-pii-46szi,135-2000000000883936
2023-03-01,21,166,2000000001357068,165,2000000001950522,88490.0,7,0,,sdv-pii-drxpi,160-2000000000030440
2023-03-22,12,118,2000000001959136,134,2000000001218771,15382.0,2,0,01,sdv-pii-ulkc1,161-2000000000194166
2023-03-02,12,149,2000000000077809,136,2000000000401565,9131890.0,4,0,,sdv-pii-j34w1,149-2000000000075147
2023-03-09,9,165,2000000001840960,165,2000000001657153,21033.0,7,0,,sdv-pii-f2dwn,165-2000000000998356
2023-03-05,18,135,2000000000661132,137,2000000001896542,86971.0,4,0,01,sdv-pii-00nn5,165-2000000000958534
2023-03-07,6,136,2000000000110713,134,2000000000533324,1.0,4,0,,sdv-pii-3byo8,166-2000000000291490
2023-03-06,15,149,2000000000195049,123,2000000001136680,1.0,4,0,02,sdv-pii-eirui,165-2000000001615211
2023-03-25,15,154,2000000001830868,134,2000000000340063,1712765.0,4,0,SP,sdv-pii-srfdl,132-2000000000637613
2023-03-07,12,136,2000000000217514,160,2000000001764116,12307.0,4,0,,sdv-pii-2jgx3,136-2000000001167531
2023-03-23,12,148,2000000000427588,166,2000000001117418,9978881.0,4,0,02,sdv-pii-3fplh,135-2000000000561974
2023-03-14,3,136,2000000001192339,160,2000000001609025,85184.0,7,3,,sdv-pii-1ml7a,159-2000000001598160
2023-03-03,21,135,2000000001142557,148,2000000000672077,5536.0,2,0,,sdv-pii-58ajr,136-2000000001874481
2023-03-02,15,159,2000000000139684,154,2000000001911248,1.0,2,0,,sdv-pii-8e6od,153-2000000000198804
2023-03-09,12,136,2000000000193822,165,2000000000599172,1575602.0,4,0,,sdv-pii-89bl9,133-2000000000316167
2023-03-12,12,147,2000000000127883,136,2000000001602650,950983.0,2,0,,sdv-pii-rda7m,159-2000000001559530
2023-03-19,6,148,2000000000932950,160,2000000001914117,68649.0,6,0,,sdv-pii-8rvkn,136-2000000001845945
2023-03-13,9,166,2000000001816400,161,2000000001402906,9987482.0,2,0,,sdv-pii-fvn18,160-2000000000653077
2023-03-12,9,166,2000000002023872,153,2000000001110507,84245.0,7,1,,sdv-pii-vp1fj,166-2000000001391903
2023-03-06,12,135,2000000000731811,161,2000000000501324,85955.0,4,0,,sdv-pii-9wxbl,160-2000000000653077
2023-03-01,15,137,2000000001329821,153,2000000001066881,1913979.0,6,0,,sdv-pii-vvytp,153-2000000001356992
2023-03-22,18,111,2000000001989740,165,2000000000916018,4124539.0,1,0,,sdv-pii-sg5uo,165-2000000002010710
2023-03-25,18,135,2000000000714547,160,2000000001901255,92288.0,7,0,,sdv-pii-b03bq,153-2000000001356992
2023-03-13,9,165,2000000001993226,135,2000000000465114,3965565.0,7,1,,sdv-pii-zz8tu,159-2000000001210168
2023-03-03,6,137,2000000000384660,161,2000000001600058,87172.0,7,3,,sdv-pii-yxwo5,160-2000000000634921
2023-03-07,18,159,2000000001658670,160,2000000001947114,79594.0,2,0,,sdv-pii-jfn16,133-2000000000713580
2023-03-23,6,160,2000000000783492,149,2000000001148239,821318.0,5,0,,sdv-pii-y8elp,165-2000000000895435
2023-03-15,18,165,2000000000615841,135,2000000001349740,299786.0,2,0,,sdv-pii-cypys,161-2000000000437654
2023-03-23,6,148,2000000002035812,137,2000000000333086,1736442.0,4,0,01,sdv-pii-rfy5t,133-2000000001830840
2023-03-12,12,148,2000000001446822,165,2000000002081984,12978.0,5,0,,sdv-pii-u4c13,135-2000000000561974
2023-03-20,15,161,2000000001085512,136,2000000001323608,252316.0,2,0,,sdv-pii-8wkzx,135-2000000000528696
2023-03-15,15,160,2000000001120675,153,2000000001887698,7571606.0,2,0,,sdv-pii-rir0a,153-2000000000198804
2023-03-06,9,135,2000000001456866,137,2000000001807602,1796736.0,4,0,01,sdv-pii-0vj4e,133-2000000001099109
2023-03-06,15,135,2000000000197566,166,2000000001162633,8527684.0,4,0,,sdv-pii-id5gr,165-2000000001222431
2023-03-06,6,135,2000000001141425,134,2000000001910460,29964.0,4,0,,sdv-pii-0pv1g,135-2000000000528696
2023-03-15,15,135,2000000001964514,161,2000000000737918,15394.0,5,0,,sdv-pii-jyntu,160-2000000001424241
2023-03-15,15,160,2000000001103746,153,2000000001346680,100686.0,3,0,,sdv-pii-tuudd,153-2000000001356992
2023-03-13,12,137,2000000001426236,160,2000000000290713,230878.0,7,3,,sdv-pii-06a9k,161-2000000000656821
2023-03-13,18,160,2000000001717594,153,2000000001854390,89858.0,3,0,,sdv-pii-ttloj,137-2000000001317951
2023-03-20,3,136,2000000001959988,153,2000000000339926,946881.0,7,3,,sdv-pii-thcy0,160-2000000000634921
2023-03-26,12,154,2000000000282034,135,2000000001849317,866474.0,4,0,01,sdv-pii-utyll,165-2000000000575865
2023-03-18,15,160,2000000000375248,153,2000000001863349,27366.0,2,0,,sdv-pii-x8hck,153-2000000001356992
2023-03-01,0,135,2000000001135492,134,2000000000631299,2091840.0,4,0,02,sdv-pii-zkpnd,133-2000000000067738
2023-03-13,18,148,2000000001250115,165,2000000001167883,7983746.0,4,0,01,sdv-pii-agzat,159-2000000000756593
2023-03-15,15,136,2000000002072374,160,2000000000357590,77814.0,7,3,,sdv-pii-wnqxo,160-2000000002015801
2023-03-12,6,135,2000000001864036,165,2000000001616625,819053.0,7,4,,sdv-pii-8f183,109-2000000002052209
2023-03-09,18,147,2000000000131110,165,2000000000475341,840050.0,4,0,,sdv-pii-io8bu,165-2000000001189122
2023-03-20,15,159,2000000001075674,161,2000000001597384,75718.0,5,0,,sdv-pii-62kvi,133-2000000000316167
2023-03-09,9,148,2000000000789703,161,2000000000736472,292427.0,4,0,01,sdv-pii-ouyhf,166-2000000001391903
2023-03-02,12,149,2000000001922931,160,2000000000428452,300450.0,4,0,01,sdv-pii-1ohj7,160-2000000000500386
2023-03-14,18,147,2000000000782440,136,2000000001622870,829452.0,4,0,01,sdv-pii-reqw2,133-2000000000169491
2023-03-13,12,134,2000000000230440,159,2000000000675455,97056.0,4,0,,sdv-pii-qk1tu,153-2000000001356992
2023-03-13,15,148,2000000000181945,160,2000000000506808,845500.0,4,0,01,sdv-pii-abuu8,153-2000000000053822
2023-03-12,12,149,2000000000099963,137,2000000001807685,1812118.0,4,0,01,sdv-pii-vi0x1,166-2000000001057313
2023-03-08,18,160,2000000001969636,165,2000000001307544,9181934.0,2,0,,sdv-pii-tokm9,165-2000000000584319
2023-03-11,12,117,2000000000082652,136,2000000000667572,143640.0,4,0,,sdv-pii-q85qn,160-2000000000400040
2023-03-07,21,165,2000000000765292,160,2000000001333913,13405.0,2,0,,sdv-pii-p53ts,135-2000000000292877
2023-03-08,15,147,2000000000025660,161,2000000001457402,2838750.0,4,0,,sdv-pii-vxho5,165-2000000001526440
2023-03-24,15,135,2000000002025156,165,2000000001119873,99729.0,4,1,,sdv-pii-xk1a3,165-2000000000192562
2023-03-16,18,165,2000000000216555,135,2000000001925923,463170.0,2,0,,sdv-pii-wb4xa,165-2000000000107113
2023-03-11,12,149,2000000000091056,161,2000000001530179,162227.0,4,0,SP,sdv-pii-m9pb2,117-2000000000495064
2023-03-01,12,154,2000000000377272,134,2000000000595398,8790289.0,4,0,02,sdv-pii-7rgdl,148-2000000000799694
2023-03-25,0,135,2000000001296811,149,2000000000958828,91794.0,4,0,,sdv-pii-9a4ul,160-2000000000109152
2023-03-14,3,136,2000000001851155,160,2000000001536440,20162.0,7,0,01,sdv-pii-kgq2o,159-2000000000668650
2023-03-05,9,136,2000000001944622,136,2000000001024250,212320.0,4,0,01,sdv-pii-dx7eu,133-2000000000422121
2023-03-15,12,165,2000000001896163,161,2000000001184157,13514.0,2,0,,sdv-pii-yqsxt,135-2000000001792075
2023-03-06,6,157,2000000002029171,153,2000000001400838,15073.0,2,0,,sdv-pii-arqj2,159-2000000000740775
2023-03-13,6,166,2000000002043079,165,2000000001309103,976625.0,7,0,,sdv-pii-y9pg4,165-2000000000998356
2023-03-23,9,133,2000000001966369,165,2000000001843426,1948035.0,4,0,01,sdv-pii-wycdm,136-2000000002098125
2023-03-09,18,165,2000000000139233,160,2000000001907108,89825.0,2,0,,sdv-pii-dmniw,136-2000000001913997
2023-03-10,21,165,2000000001733177,160,2000000001390286,96696.0,2,0,,sdv-pii-penui,153-2000000000198804
2023-03-06,12,148,2000000000354782,134,2000000000112506,363883.0,4,0,02,sdv-pii-f5lrv,165-2000000001077649
2023-03-09,6,166,2000000000294825,136,2000000002078687,88271.0,7,4,,sdv-pii-cvs2z,136-2000000001313136
2023-03-23,18,108,2000000000203130,165,2000000000978775,8357876.0,1,0,,sdv-pii-u5ghs,153-2000000001607919
2023-03-20,12,148,2000000001885530,136,2000000001935347,3158480.0,6,0,,sdv-pii-8yx1y,160-2000000002015801
2023-03-15,9,136,2000000001196383,160,2000000000587854,96457.0,4,0,,sdv-pii-bl8sr,159-2000000001184004
2023-03-03,6,159,2000000001111816,160,2000000000511553,81376.0,7,0,,sdv-pii-uoi3t,165-2000000001130420
2023-03-13,21,166,2000000000223206,165,2000000001912822,202513.0,2,0,,sdv-pii-qja0e,153-2000000000389896
2023-03-15,3,137,2000000001136432,160,2000000001482434,2736.0,7,3,,sdv-pii-snjjk,159-2000000000668650
2023-03-14,21,149,2000000000006668,136,2000000000562105,1969718.0,4,0,,sdv-pii-khfk5,160-2000000001979682
2023-03-22,9,148,2000000000692264,165,2000000000528624,77453.0,7,4,,sdv-pii-31xoj,136-2000000002072812
2023-03-14,18,137,2000000001281492,165,2000000001816482,1705692.0,4,0,,sdv-pii-fvhlb,137-2000000000437435
2023-03-15,9,149,2000000000406898,135,2000000001157208,84258.0,4,0,,sdv-pii-14nss,136-2000000001913997
2023-03-05,18,114,2000000000142268,161,2000000001223894,2961611.0,2,0,02,sdv-pii-3kg0g,160-2000000000867628
2023-03-25,12,153,2000000001903188,135,2000000000573710,12455.0,2,0,01,sdv-pii-8q1ga,165-2000000001731397
2023-03-02,9,136,2000000001460985,160,2000000001736392,1.0,7,0,,sdv-pii-i1lrw,133-2000000001362627
2023-03-11,18,137,2000000001521393,165,2000000000445090,15106.0,4,3,,sdv-pii-590up,160-2000000000653077
2023-03-21,18,137,2000000000934718,165,2000000000175898,887311.0,4,0,SP,sdv-pii-cgofm,167-2000000000963301
2023-03-07,6,158,2000000000340459,161,2000000001929240,85721.0,5,0,,sdv-pii-lbpyk,148-2000000000405208
2023-03-16,9,135,2000000000887533,165,2000000001798018,5745.0,4,0,,sdv-pii-j6xte,133-2000000000796996
2023-03-14,18,161,2000000000065873,160,2000000000409308,8009982.0,2,0,,sdv-pii-iinef,135-2000000000273894
2023-03-09,3,136,2000000001190662,161,2000000001928019,7775.0,7,3,,sdv-pii-5pxke,159-2000000001598160
2023-03-14,15,165,2000000001920254,138,2000000000331072,4562555.0,3,0,,sdv-pii-bfjn2,148-2000000000799694
2023-03-22,9,136,2000000001650990,149,2000000001007081,2479327.0,6,0,,sdv-pii-8qs3w,160-2000000000726224
2023-03-16,18,134,2000000001143021,161,2000000001740073,93182.0,7,4,,sdv-pii-t3evh,137-2000000001342535
2023-03-25,18,165,2000000001793344,161,2000000001963232,10364.0,5,0,,sdv-pii-qz08n,133-2000000001244521
2023-03-13,12,154,2000000000708537,136,2000000001593194,81171.0,4,0,,sdv-pii-66da5,160-2000000001830903
2023-03-02,12,161,2000000001810148,134,2000000000993126,10046316.0,2,0,,sdv-pii-ufrwm,136-2000000001913997
2023-03-01,15,148,2000000000655405,161,2000000000684140,92726.0,6,0,,sdv-pii-ijsko,165-2000000001527257
2023-03-22,15,160,2000000001989861,165,2000000001514779,932931.0,2,1,,sdv-pii-qcdvs,133-2000000000566544
2023-03-02,18,165,2000000002022468,160,2000000000719345,37119.0,2,0,,sdv-pii-oh4gq,161-2000000002089685
2023-03-07,12,148,2000000001747392,135,2000000000695834,96649.0,4,0,02,sdv-pii-h67t2,161-2000000000207725
2023-03-23,15,148,2000000002052905,136,2000000000670010,1797434.0,4,0,02,sdv-pii-n0cwj,148-2000000000695978
2023-03-25,9,153,2000000000292135,135,2000000002073707,1677630.0,5,0,,sdv-pii-atwyd,160-2000000000634921
2023-03-09,9,147,2000000001212355,136,2000000000170077,274176.0,7,1,,sdv-pii-hipjf,135-2000000000636388
2023-03-13,12,162,2000000001888889,165,2000000000305444,4281.0,2,0,,sdv-pii-szmne,165-2000000000716285
2023-03-07,12,159,2000000000150674,153,2000000002041801,3804193.0,5,0,,sdv-pii-jl6gz,161-2000000001958237
2023-03-09,12,133,2000000000168565,161,2000000000591332,7242847.0,5,0,,sdv-pii-mnx9v,135-2000000000561974
2023-03-18,9,149,2000000002048176,134,2000000001825418,8275683.0,4,0,02,sdv-pii-1952q,132-2000000001850932
2023-03-09,9,160,2000000001128500,161,2000000000475498,83970.0,7,0,,sdv-pii-mdao4,133-2000000001244521
2023-03-07,12,137,2000000000272610,136,2000000000008092,90962.0,4,0,SP,sdv-pii-84wxb,133-2000000000488191
2023-03-14,12,149,2000000000424629,166,2000000000666914,19381.0,4,0,,sdv-pii-sj84m,159-2000000000699987
2023-03-04,9,158,2000000002001070,165,2000000001117615,104371.0,2,0,,sdv-pii-1grmi,135-2000000001764018
2023-03-13,12,148,2000000000505577,165,2000000000657784,363011.0,2,0,,sdv-pii-huwy3,136-2000000000141101
2023-03-14,15,149,2000000000198997,135,2000000002066278,6570.0,4,0,,sdv-pii-n19e1,132-2000000001659751
2023-03-07,15,134,2000000001955953,135,2000000000071671,1874997.0,4,0,SP,sdv-pii-ym5g5,161-2000000002089685
2023-03-03,18,135,2000000000139214,153,2000000001928610,1917202.0,4,0,,sdv-pii-hfgbp,160-2000000000653077
2023-03-19,21,160,2000000000208826,148,2000000001939383,1923111.0,2,0,,sdv-pii-3uyaw,165-2000000001077649
2023-03-08,6,136,2000000000191552,153,2000000001510028,6564.0,7,3,,sdv-pii-grui9,159-2000000001598160
2023-03-12,9,136,2000000000362201,111,2000000000303702,66067765.0,5,0,02,sdv-pii-fe1x2,165-2000000000088837
2023-03-20,6,135,2000000001235725,137,2000000000407752,28053.0,7,3,,sdv-pii-d0yqa,159-2000000001690318
2023-03-08,12,135,2000000000121324,165,2000000000392398,92517.0,4,0,,sdv-pii-gyi3n,165-2000000001115989
2023-03-14,6,165,2000000000112507,136,2000000001577870,210887.0,4,0,01,sdv-pii-tij1x,153-2000000001281373
2023-03-18,15,165,2000000001837238,154,2000000001366940,1.0,3,0,,sdv-pii-j7zj6,153-2000000001356992
2023-03-15,3,135,2000000001700234,153,2000000000159914,86547.0,7,0,,sdv-pii-dzxii,135-2000000000242770
2023-03-07,6,137,2000000000451986,154,2000000001511441,10289.0,6,0,,sdv-pii-w44w5,159-2000000001681753
2023-03-11,12,161,2000000001859282,153,2000000000287956,8726435.0,4,0,02,sdv-pii-0z4ng,165-2000000000985784
2023-03-12,18,147,2000000001195228,165,2000000000354047,882675.0,4,0,,sdv-pii-mwis5,165-2000000000305332
2023-03-03,12,147,2000000001603939,134,2000000000387005,334084.0,2,0,,sdv-pii-wck8t,133-2000000001420682
2023-03-15,21,158,2000000001812041,153,2000000001423816,23490.0,2,0,,sdv-pii-801j3,135-2000000000528696
2023-03-06,6,165,2000000000209413,133,2000000001848026,78583.0,2,0,,sdv-pii-acwfs,165-2000000001532677
2023-03-21,15,136,2000000000073961,136,2000000000170572,1898846.0,4,0,01,sdv-pii-jr4a9,160-2000000001221997
2023-03-13,15,136,2000000001048067,160,2000000000860370,89821.0,4,0,,sdv-pii-zgvew,160-2000000001830903
2023-03-12,6,159,2000000002013393,165,2000000000963198,1.0,7,0,,sdv-pii-gt54x,166-2000000000095133
2023-03-07,12,136,2000000000452652,136,2000000000786904,279375.0,4,0,,sdv-pii-7asdf,148-2000000000174098
2023-03-06,21,148,2000000000231678,134,2000000001981703,1055798.0,2,0,,sdv-pii-3vqdl,136-2000000000756917
2023-03-21,15,158,2000000001115412,114,2000000000682148,18157.0,7,4,,sdv-pii-3tbem,135-2000000002087007
2023-03-15,12,136,2000000000218470,160,2000000002095871,1998537.0,4,0,,sdv-pii-e6v1g,159-2000000001912821
2023-03-12,15,120,2000000000519994,135,2000000000593558,168026.0,4,0,02,sdv-pii-bd7lx,137-2000000000437435
2023-03-09,3,137,2000000001157442,161,2000000000513607,68999.0,7,3,,sdv-pii-3424a,153-2000000000424386
2023-03-09,12,134,2000000000262656,133,2000000002068717,739482.0,4,1,01,sdv-pii-l6ll4,147-2000000000250101
2023-03-01,12,135,2000000000206514,136,2000000000602800,1.0,6,0,,sdv-pii-val8k,165-2000000000633313
2023-03-01,21,165,2000000001780374,149,2000000001658545,2016704.0,2,0,,sdv-pii-yatv9,161-2000000002089685
2023-03-24,15,165,2000000001797622,154,2000000001305837,328602.0,3,0,,sdv-pii-ufvdh,153-2000000001852801
2023-03-23,9,135,2000000002046570,165,2000000000484039,78610.0,2,1,02,sdv-pii-3ww2s,165-2000000000215479
2023-03-03,21,134,2000000001800666,136,2000000000807545,327412.0,7,4,,sdv-pii-5pzl8,165-2000000000851475
2023-03-13,15,147,2000000000220034,160,2000000000396350,7286764.0,4,0,02,sdv-pii-65tju,133-2000000000629538
2023-03-25,15,135,2000000000293945,136,2000000000540072,794788.0,6,0,,sdv-pii-yrvoy,165-2000000001616000
2023-03-09,9,135,2000000001850858,135,2000000000133408,1989247.0,4,0,,sdv-pii-r92ri,153-2000000001852801
2023-03-12,12,135,2000000000155627,133,2000000000387868,3149058.0,4,0,02,sdv-pii-kx38s,165-2000000000716285
2023-03-14,12,161,2000000000203636,165,2000000000074111,120700.0,2,0,,sdv-pii-ihpjz,161-2000000000687886
2023-03-08,12,136,2000000001411315,165,2000000000654555,1784977.0,4,0,01,sdv-pii-cutg2,133-2000000002107859
2023-03-01,9,135,2000000000195069,153,2000000000748651,83723.0,7,4,,sdv-pii-7inwu,136-2000000001303618
2023-03-19,18,149,2000000001139188,160,2000000001880754,78445.0,5,0,,sdv-pii-5ge1i,165-2000000000895435
2023-03-05,21,150,2000000000141798,137,2000000000865370,1869140.0,4,0,,sdv-pii-pr0qd,148-2000000000817371
2023-03-03,18,166,2000000000594353,153,2000000000972114,1.0,6,0,,sdv-pii-n8pr5,153-2000000001917830
2023-03-07,18,165,2000000000055138,134,2000000001892444,77964.0,2,0,,sdv-pii-90nqh,133-2000000000213580
2023-03-13,15,165,2000000001348896,134,2000000000449828,83559.0,2,0,,sdv-pii-k0hrm,132-2000000000344718
2023-03-06,12,161,2000000000794640,134,2000000000230608,398135.0,2,0,,sdv-pii-93cqp,153-2000000001852801
2023-03-07,12,148,2000000001374777,135,2000000001252336,883526.0,4,0,,sdv-pii-d0l86,161-2000000000081969
2023-03-21,6,159,2000000000338156,160,2000000001806908,73132.0,5,0,,sdv-pii-dl317,165-2000000000088837
2023-03-14,18,109,2000000002042271,165,2000000002073528,7817202.0,1,0,,sdv-pii-m4e7r,133-2000000001402836
2023-03-14,18,148,2000000000322020,153,2000000001171831,8235261.0,7,0,,sdv-pii-ygyw3,153-2000000001852801
2023-03-25,12,148,2000000000149457,134,2000000000350656,85239.0,4,0,01,sdv-pii-f4k56,135-2000000000302343
2023-03-10,21,147,2000000000456884,135,2000000000464610,97694.0,4,0,,sdv-pii-s58c0,161-2000000000399224
2023-03-25,12,154,2000000000948124,136,2000000000937050,1936168.0,4,0,SP,sdv-pii-pp8z6,159-2000000000435212
2023-03-26,18,109,2000000001347268,165,2000000001920144,8719758.0,1,0,,sdv-pii-erwf8,133-2000000001402836
2023-03-01,6,133,2000000000033936,161,2000000001941569,8570.0,7,4,,sdv-pii-ifqg1,165-2000000000412492
2023-03-07,9,135,2000000000963524,135,2000000000151909,841889.0,4,0,SP,sdv-pii-2gte4,154-2000000000996954
2023-03-08,12,149,2000000002043325,135,2000000000426611,94354.0,4,0,02,sdv-pii-lx3cp,133-2000000000643783
2023-03-15,18,147,2000000000783767,165,2000000000479132,4838.0,7,0,,sdv-pii-5zzl0,148-2000000001052650
2023-03-01,18,166,2000000001840616,154,2000000001943396,96097.0,3,0,,sdv-pii-7732u,153-2000000001356992
2023-03-14,12,136,2000000000293874,166,2000000000182240,1818125.0,4,0,,sdv-pii-ebmzm,134-2000000001015554
2023-03-22,3,135,2000000000199098,160,2000000000123570,82816.0,7,3,,sdv-pii-ea5vp,159-2000000000740775
2023-03-14,15,153,2000000000909495,135,2000000000309485,22406031.0,4,0,,sdv-pii-51npm,165-2000000000305332
2023-03-24,21,149,2000000002025962,160,2000000000706584,1643458.0,4,0,,sdv-pii-gdwi0,136-2000000001500394
2023-03-13,0,149,2000000000131599,135,2000000001932415,1629128.0,4,0,01,sdv-pii-9t4nb,159-2000000001392808
2023-03-09,18,159,2000000000607480,160,2000000000723390,86533.0,2,0,,sdv-pii-ev9g1,133-2000000000650753
2023-03-24,6,165,2000000001977478,136,2000000002078699,2001030.0,2,0,,sdv-pii-3s7e8,160-2000000000867628
2023-03-21,6,136,2000000001207736,160,2000000000581338,75576.0,7,3,,sdv-pii-ro0c9,159-2000000001598160
2023-03-03,21,165,2000000001775116,165,2000000001966665,42267.0,2,0,,sdv-pii-4fpyi,160-2000000000887824
2023-03-08,15,136,2000000001805610,135,2000000000509235,92165.0,4,0,,sdv-pii-x301q,136-2000000001990227
2023-03-16,18,166,2000000001504806,134,2000000000719877,10233040.0,2,0,,sdv-pii-m6j0f,153-2000000002091380
2023-03-10,18,148,2000000001284650,153,2000000001888290,1.0,2,0,,sdv-pii-10dib,153-2000000001852801
2023-03-09,15,136,2000000000070894,153,2000000000443175,82810.0,4,0,,sdv-pii-rzdxt,160-2000000001830903
2023-03-09,21,165,2000000001715566,165,2000000001880458,1.0,2,0,,sdv-pii-tf7xl,160-2000000000105834
2023-03-13,18,159,2000000001779926,135,2000000000787756,7797466.0,4,0,01,sdv-pii-43i8x,133-2000000002107859
2023-03-11,3,135,2000000001782392,165,2000000000690871,8611.0,4,0,,sdv-pii-m70p6,159-2000000000740775
2023-03-03,0,136,2000000001857115,160,2000000000931867,13264.0,6,0,,sdv-pii-s2evw,159-2000000001184004
2023-03-17,18,136,2000000001972580,154,2000000001384380,90905.0,4,0,,sdv-pii-yimvr,165-2000000001130420
2023-03-08,9,165,2000000000108691,165,2000000000615232,1.0,4,0,01,sdv-pii-b8m6i,135-2000000001764018
2023-03-23,18,165,2000000000158126,160,2000000001874316,362518.0,7,0,,sdv-pii-z2aod,161-2000000000570202
2023-03-09,9,153,2000000000836660,153,2000000000196713,1838723.0,4,0,,sdv-pii-zr4qn,161-2000000000092611
2023-03-15,18,160,2000000001946393,153,2000000001381788,3943816.0,3,0,,sdv-pii-537vk,153-2000000001356992
2023-03-16,6,136,2000000001181124,160,2000000000341021,79906.0,7,0,,sdv-pii-jinn2,165-2000000001305030
2023-03-15,15,134,2000000002049050,165,2000000001833213,68066.0,4,0,01,sdv-pii-ubp36,135-2000000000513762
2023-03-08,9,165,2000000001816724,154,2000000001362112,105814257.0,3,0,,sdv-pii-762jh,153-2000000001356992
2023-03-20,15,165,2000000001950210,153,2000000001850152,1962981.0,2,0,,sdv-pii-5gcwr,153-2000000000198804
2023-03-13,6,135,2000000000105322,160,2000000001175374,218288.0,7,4,,sdv-pii-43ad2,159-2000000000740775
2023-03-27,18,108,2000000001868566,165,2000000001040939,7976598.0,1,0,,sdv-pii-0408k,133-2000000001402836
2023-03-03,15,135,2000000000796991,147,2000000001612516,40642.0,5,0,02,sdv-pii-ta411,135-2000000000636388
2023-03-14,12,136,2000000001918625,160,2000000001908800,1771673.0,5,0,01,sdv-pii-zpkkl,133-2000000000696043
2023-03-13,6,148,2000000000222788,136,2000000000700462,851855.0,2,0,,sdv-pii-yfnjt,153-2000000001882810
2023-03-07,12,160,2000000001173782,136,2000000001813418,1.0,2,0,01,sdv-pii-sn3f7,133-2000000001196147
2023-03-01,9,160,2000000001304717,153,2000000002040760,1.0,4,0,02,sdv-pii-qnjtf,133-2000000000968710
2023-03-22,18,136,2000000001812298,160,2000000000115919,1762835.0,4,3,SP,sdv-pii-0zt50,161-2000000000241700
2023-03-13,9,165,2000000000719128,165,2000000001034047,1951299.0,4,0,,sdv-pii-f7uoh,165-2000000001130420
2023-03-01,6,161,2000000000317581,136,2000000000458058,2606771.0,2,0,01,sdv-pii-eaxkm,161-2000000000570202
2023-03-16,12,135,2000000002025909,135,2000000000977913,92437.0,7,0,,sdv-pii-2cud3,160-2000000000634921
2023-03-05,21,161,2000000001086776,165,2000000001796903,88866.0,2,0,,sdv-pii-udjcx,147-2000000001473822
2023-03-12,15,149,2000000001839801,137,2000000000626331,89958.0,4,0,02,sdv-pii-anvmy,153-2000000000035079
2023-03-07,9,135,2000000001407359,165,2000000001041289,1974309.0,4,0,01,sdv-pii-8f745,135-2000000000996709
